unit_id,PANEL,Tech2,Tech,Speed,Package,MarketClass,Urban_Rural,Region,Country,trim24_mean_download,trimpk_mean_download,max_download_average,min_download_average,t00000600MonSun,t06001200MonSun,t12001800MonSun,t18001900MonSun,t19002000MonSun,t20002100MonSun,t21002200MonSun,t22002300MonSun,t23002400MonSun,t00000600MonFri,trim4_mean_upload,trimpk_mean_upload,max_upload_average,Min_upload_average,disconnects_30_seconds_plus,dns_24hrs,dns_24_fail_rate,jitter_24hrs_up,jitter_24hrs_down,latencyloss24,latencyfail_rate24,webget24,dns_pk,dns_pk_fail_rate,jitter_pk_up,jitter_pk_down,latencypk,latencyfailratepk,webgetPK,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,Min_max,Peak_max,weight_National,Weight_ISP
655952,OFCOM,Cable,Cable,30+,V 200,3,Urban,South East,England,82.5846,34.97,199.245,23.9635,152.74,116.1895,87.4623,58.4538,48.004,39.7685,30.1814,39.0493,64.0545,153.175,12.1982,12.2142,12.3266,12.0108,0.0588,13.893,0.0006,2.8511,0.7435,15.0529,0.0005,180.421,17.3971,0,3.4046,2.9099,20.7793,0.0007,233.795,0.0776,0.8144,0.108,0,515.3396995,0.1026,0.7692,0.1282,0,645.9345349,0.9723,0.0277,0,0,1311.48545,0.9268,0.0732,0,0,1617.691093,0.12,0.18,#NULL!,1
34475,OFCOM,Cable,Cable,30+,V 200,3,Urban,London,England,171.492,151.6,199.4099,111.1528,178.4351,177.091,180.8563,170.4422,162.4608,149.8022,153.388,161.2456,176.0562,179.6298,11.817,11.2249,12.226,9.9661,0.0882,15.1012,0,2.956,0.1694,11.5308,0.0001,169.5859,15.929,0,4.0374,0.2561,12.6333,0,168.514,0.0769,0.8109,0.1122,0,1289.173577,0.1154,0.6923,0.1923,0,1456.100871,0.9935,0.0065,0,0,477.70238,1,0,0,0,480.276308,0.56,0.76,0.19,1
30378,OFCOM,Cable,Cable,30+,V 200,3,Urban,North East,England,192.893,185.92,199.7537,157.6364,197.6833,197.1932,195.5275,188.134,186.8171,183.2428,188.5887,190.5895,194.9288,198.2726,11.5153,11.534,11.6574,10.8908,0.1765,12.1624,0.0001,2.0566,0.1371,19.948,0.0011,263.9206,12.2861,0,2.5263,0.2346,20.2676,0.0014,273.8937,0.0647,0.8235,0.1118,0,832.2383251,0.0513,0.7949,0.1538,0,945.282381,0.9941,0.0059,0,0,483.27799,0.9737,0.0263,0,0,517.118333,0.79,0.93,0.19,1
476990,SKC,Cable,Cable,30+,V 200,3,Urban,North West,England,103.1107,22.2,199.8855,19.5131,187.0472,178.4981,115.5761,48.0543,35.1247,22.0986,22.3059,36.2254,67.0699,181.7076,12.2472,12.274,12.3826,11.7724,1.0667,14.8738,0.0002,3.0594,1.6111,27.0939,0.0023,489.9781,26.9927,0.0047,4.1519,6.5698,47.8369,0.0008,809.5239,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.1,0.11,#NULL!,1
460720,SKC,Cable,Cable,30+,V 200,3,Rural,East Midlands,England,194.6492,178.54,207.1255,156.3348,206.6432,201.8512,198.4003,184.2629,184.3935,179.968,177.1094,187.3488,200.2137,206.6769,12.2524,12.2105,12.3475,11.4678,0.2059,10.6822,0.0005,1.68,0.1897,14.7634,0.0002,383.7279,11.249,0,2.0086,0.2767,15.3742,0.0001,416.7744,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.78,0.89,#NULL!,1
656038,SKC,Cable,Cable,30+,V 200,3,Rural,South West,England,184.739,160.55,209.785,127.9538,209.0532,203.6514,190.5286,171.635,167.9506,168.0429,153.0535,155.5269,184.6098,208.8435,12.2683,12.265,12.3797,12.0349,0.0882,16.0609,0,2.4132,0.1695,17.3551,0.0003,419.2243,16.4399,0,3.0205,0.2501,17.8932,0,430.6658,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.64,0.8,#NULL!,1
656614,SKC,Cable,Cable,30+,V 200,3,Rural,South West,England,183.3988,158.81,209.8566,129.7797,208.9848,200.9399,190.664,168.7196,157.1138,162.4518,155.1761,171.4464,184.8838,208.9788,12.2666,12.2832,12.379,11.8794,0.0882,13.3946,0,2.1535,0.1736,13.8056,0.0005,402.3559,13.4361,0,2.5798,0.2605,14.0737,0,410.6728,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.65,0.79,#NULL!,1
813977,OFCOM,Cable,Cable,30+,V 200,3,Rural,East Midlands,England,190.35,168.15,207.0724,145.7568,203.9457,204.1892,195.8488,185.6063,180.8495,172.6925,163.6156,181.1582,193.8746,203.4045,12.252,12.237,12.3621,11.8175,0.1765,9.6076,0.0002,1.5687,0.1855,11.9425,0.0003,153.2174,10.1058,0.0036,1.9195,0.2946,12.247,0.0004,167.3573,0.0831,0.8062,0.1108,0,503.4460308,0.1111,0.75,0.1389,0,547.8272222,1,0,0,0,456.19406,1,0,0,0,577.088657,0.73,0.84,#NULL!,1
816921,OFCOM,Cable,Cable,30+,V 200,3,Rural,South East,England,207.1556,206.26,207.9001,200.9333,207.6165,207.6569,207.5445,206.8698,206.6499,206.4682,206.0511,206.6283,207.4565,207.86,12.1951,12.178,12.286,11.8797,0.0882,15.3848,0.0002,2.86,0.1715,15.3122,0.0003,185.8529,15.6375,0,3.1539,0.3556,16.0944,0.0001,174.9356,0,0.8517,0.1483,0,427.1045323,0,0.8,0.2,0,442.0734,1,0,0,0,346.13738,1,0,0,0,397.476167,1,1.03,#NULL!,1
22901,OFCOM,Cable,Cable,30+,V 200,3,Urban,West Midlands,England,165.1337,134.56,206.7477,95.5502,192.6379,187.4207,157.3077,148.5859,132.8326,128.6183,140.4961,161.5989,176.6633,195.2464,11.4944,10.3592,12.1818,9.2882,0.2059,13.2327,0.0011,3.0833,0.1813,15.4555,0.0021,199.1499,16.3096,0,5.89,0.3503,18.5077,0.0001,218.6439,0.0992,0.7686,0.1322,0,914.0410623,0.1154,0.6923,0.1923,0,847.2492759,0.9793,0.0165,0.0041,0,416.01781,1,0,0,0,629.756591,0.48,0.67,0.19,1
24697,OFCOM,Cable,Cable,30+,V 200,3,Urban,East Midlands,England,184.9854,157.76,209.8444,127.921,208.3858,201.3378,190.9538,178.2321,166.206,157.1287,158.3877,168.5065,192.5877,208.8937,11.9732,11.6434,12.2549,10.6005,0.0294,12.4244,0.0001,2.6608,0.1881,13.6853,0.0001,191.0991,13.7983,0,3.9075,0.2842,14.7216,0,217.805,0.0691,0.8232,0.1077,0,827.5756954,0.0952,0.7619,0.1429,0,904.4836957,0.9972,0.0028,0,0,423.13873,1,0,0,0,435.185,0.64,0.79,#NULL!,1
30340,OFCOM,Cable,Cable,30+,V 200,3,Urban,Scotland,Scotland,133.0145,98.9,205.9742,55.1405,179.663,176.2644,137.2697,108.3223,104.0301,100.9027,96.9043,86.7112,114.6498,176.6653,12.0745,12.0933,12.1856,11.2861,0.1471,15.5273,0.0013,2.6237,0.2218,18.916,0.0011,229.4568,16.018,0.0022,2.8163,0.4086,19.3537,0.0002,230.0374,0.0789,0.8059,0.1151,0,897.5211965,0.1111,0.7222,0.1667,0,943.4637805,0.9761,0.0239,0,0,770.72812,0.9211,0.0789,0,0,1240.712854,0.28,0.49,#NULL!,1
30342,OFCOM,Cable,Cable,30+,V 200,3,Urban,Scotland,Scotland,187.2632,185.29,209.6038,105.4883,184.8019,190.7179,192.4484,189.6351,183.3067,185.4659,185.1069,180.0711,186.3995,181.1823,12.009,11.9746,12.1688,11.3796,0.2353,17.8676,0,1.7645,0.1034,18.2989,0.0006,255.8339,18.3591,0,2.2156,0.1253,18.989,0.0002,279.4639,0.0836,0.8103,0.1061,0,873.0890609,0.1176,0.7941,0.0882,0,986.0087895,0.9771,0.0229,0,0,939.02455,1,0,0,0,985.687226,0.53,0.93,#NULL!,1
30344,OFCOM,Cable,Cable,30+,V 200,3,Urban,North East,England,201.4491,201.92,209.9023,143.0434,197.7788,207.1483,197.5592,193.9639,208.0975,202.7195,201.116,199.933,205.4998,192.4621,12.1026,12.1104,12.2269,11.6542,0.1471,15.1375,0,1.3653,0.174,25.7306,0.0006,287.4804,15.6564,0,1.7398,0.2188,26.03,0.0001,275.6075,0.0691,0.8182,0.1127,0,1005.453559,0,0.8462,0.1538,0,1338.656923,1,0,0,0,462.4198,1,0,0,0,494.53004,0.72,1.01,0.19,1
30354,OFCOM,Cable,Cable,30+,V 200,3,Urban,North East,England,202.2169,205.61,209.8992,148.4335,203.6097,200.6484,198.5431,209.1382,201.5264,208.5968,202.6219,196.745,204.7413,208.282,12.094,12.0889,12.2388,11.7047,0.0294,21.0998,0.0001,1.3039,0.1609,23.1807,0.0002,264.3408,21.0547,0,1.5945,0.1738,23.7271,0.0001,266.0897,0.0756,0.8151,0.1092,0,882.9009768,0.1,0.75,0.15,0,949.1962727,1,0,0,0,417.73515,1,0,0,0,468.285447,0.74,1.03,#NULL!,1
30356,OFCOM,Cable,Cable,30+,V 200,3,Urban,East Midlands,England,163.9349,122.35,205.808,102.7372,209.5301,192.7391,181.2519,162.9799,142.1798,115.7907,128.9076,125.8862,164.9397,209.3937,11.5163,9.8984,12.201,9.5458,0.0588,13.8558,0.0001,2.7003,0.2015,13.8878,0.0004,187.9875,16.1437,0,4.5777,0.3857,15.9135,0.0047,197.3105,0,0.9212,0.0788,0,598.5265222,0,0.9231,0.0769,0,624.7823846,1,0,0,0,466.16157,1,0,0,0,521.703042,0.51,0.61,#NULL!,1
30361,OFCOM,Cable,Cable,30+,V 200,3,Urban,Scotland,Scotland,182.1375,168.96,204.2268,122.4352,185.1996,186.9897,182.9271,179.1932,184.748,177.1235,160.7992,185.5522,184.7128,182.0936,12.1258,12.1372,12.2347,11.8455,0.1765,11.4871,0.0003,1.9277,0.1528,20.1497,0.0015,252.4214,11.4944,0,2.2081,0.2007,20.2675,0.0108,251.2968,0.083,0.827,0.09,0,1154.091252,0.0938,0.7813,0.125,0,1205.603943,1,0,0,0,508.94398,1,0,0,0,515.739821,0.61,0.84,0.22,1
30367,OFCOM,Cable,Cable,30+,V 200,3,Urban,South West,England,205.1129,201.14,209.8849,159.1782,203.9304,207.4373,205.8939,200.965,209.0696,198.9916,203.2846,204.8814,208.9834,201.2806,12.0732,12.0455,12.2387,11.5122,0.0882,16.9074,0.0007,2.0316,0.2571,20.9178,0.0002,256.4467,17.3708,0.001,2.4398,0.3168,21.2043,0.0001,266.9151,0.0791,0.8107,0.1102,0,897.5302088,0.1,0.75,0.15,0,944.9170444,1,0,0,0,445.79451,1,0,0,0,487.04125,0.8,1.01,#NULL!,1
30371,OFCOM,Cable,Cable,30+,V 200,3,Urban,South East,England,119.0621,45.74,208.9388,35.1393,199.303,183.2688,131.2646,83.063,68.4557,46.9729,44.4981,57.2927,104.3414,203.3263,12.069,12.0907,12.2469,11.6068,0.1471,12.3294,0.0009,2.5405,0.3864,13.4869,0.0004,189.8467,13.8683,0,3.582,1.1245,14.9578,0.0001,202.1214,0.071,0.8239,0.1051,0,850.164862,0.0952,0.7619,0.1429,0,919.0138261,0.9971,0.0029,0,0,416.75993,1,0,0,0,499.78005,0.18,0.23,0.19,1
30379,OFCOM,Cable,Cable,30+,V 200,3,Urban,London,England,207.4474,203.87,209.8196,196.1902,208.9843,209.1708,209.2997,208.2419,208.1282,205.8093,201.927,204.496,206.1929,209.0143,12.1016,12.1165,12.2112,11.9798,0.0588,13.4784,0.0001,2.1368,0.2261,10.751,0.0001,161.499,14.0511,0,2.5651,0.52,10.9472,0,165.5741,0.1024,0.8071,0.0906,0,930.079966,0.1333,0.7333,0.1333,0,989.9720556,1,0,0,0,342.62695,1,0,0,0,355.88337,0.98,1.02,0.19,1
30450,OFCOM,Cable,Cable,30+,V 200,3,Urban,West Midlands,England,135.5041,77.54,205.892,39.1947,172.4328,174.8596,157.4666,111.0778,100.9806,86.4973,68.5756,86.7949,146.2118,173.7049,12.0462,11.9233,12.2264,11.5053,0.2059,13.0514,0,2.2883,0.2982,14.3928,0.0006,173.6674,15.4495,0,3.7266,0.9981,16.8086,0,209.3258,0.087,0.8168,0.0963,0,893.5869643,0.1176,0.7059,0.1765,0,989.667725,0.9688,0.0312,0,0,480.66252,1,0,0,0,722.768313,0.2,0.39,0.19,1
30465,OFCOM,Cable,Cable,30+,V 200,3,Urban,South East,England,196.6626,194,209.8738,140.1167,195.1176,202.82,201.6423,195.1882,190.6777,198.7037,189.2964,195.1662,192.2595,195.7105,12.0686,12.0621,12.2179,11.8829,0.0882,12.6797,0.0009,2.4244,0.1799,12.0284,0.0002,196.903,13.0575,0,2.9643,0.225,12.5252,0,218.7322,0.074,0.8192,0.1068,0,864.7357551,0.0952,0.7619,0.1429,0,954.9082174,1,0,0,0,804.15151,1,0,0,0,820.558191,0.7,0.97,0.19,1
30475,OFCOM,Cable,Cable,30+,V 200,3,Urban,East Midlands,England,183.2386,173.01,207.8257,57.7059,199.0512,184.6717,187.6978,168.8542,169.9375,179.7373,166.2826,186.8852,186.9844,201.0574,12.095,12.0811,12.2112,11.9189,0.0294,10.8086,0,2.4718,0.179,13.2105,0.0002,189.7886,11.1092,0,2.7449,0.3778,13.681,0.0002,176.6114,0.0836,0.7878,0.1286,0,841.6034058,0.1081,0.7297,0.1622,0,941.6369048,0.963,0.037,0,0,353.56011,1,0,0,0,393.6666,0.29,0.87,0.19,1
30476,SKC,Cable,Cable,30+,V 200,3,Urban,East Midlands,England,208.1612,206.34,209.8595,172.7701,209.6461,209.4691,209.5136,204.1002,205.031,203.237,209.4368,209.0476,209.679,209.5637,12.0011,11.784,12.2175,10.234,0.3824,10.0498,0,1.3466,0.2783,13.5096,0.001,390.6134,10.1672,0,1.578,0.279,13.8107,0.0025,389.5663,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.86,1.03,#NULL!,1
30477,OFCOM,Cable,Cable,30+,V 200,3,Urban,Yorkshire & Humberside,England,172.6079,159.6,207.0306,39.6409,182.5913,178.1065,174.5869,163.5125,175.7224,165.718,153.4888,160.7893,182.7967,192.0944,12.0921,12.0646,12.2216,11.726,0.1765,12.7112,0.0001,1.5629,0.2929,13.2709,0.0002,165.1895,13.5535,0,1.8562,0.6654,14.0688,0.0007,169.9116,0.0734,0.8192,0.1073,0,893.0978641,0.1,0.75,0.15,0,1508.33,0.9446,0.0554,0,0,378.95219,0.973,0.027,0,0,381.378711,0.2,0.8,#NULL!,1
30482,OFCOM,Cable,Cable,30+,V 200,2,Urban,East,England,127.3356,61.62,207.7962,30.2648,185.8,172.0742,147.5367,122.0847,89.9942,70.84,52.3933,65.4428,126.3898,181.2209,11.8381,11.6055,12.2341,10.3842,0.2353,13.8615,0,3.1665,0.8039,12.6459,0.002,173.9578,15.8235,0,3.6952,3.2568,15.5947,0.0027,236.5378,0.0749,0.8156,0.1095,0,866.0248429,0.1081,0.7568,0.1351,0,1129.191889,0.9164,0.0836,0,0,723.43998,0.6563,0.3438,0,0,1477.155326,0.15,0.31,#NULL!,1
30486,OFCOM,Cable,Cable,30+,V 200,1,Urban,South East,England,209.0179,207.71,209.9102,197.2046,209.5605,209.8146,209.5014,207.8868,208.8842,207.6852,207.7285,208.3349,209.6154,209.4358,12.1037,12.0884,12.2335,11.8962,0.0882,15.1372,0.0004,1.0903,0.1143,14.9414,0.0002,450.1573,15.3616,0,1.3788,0.1331,13.4146,0.0001,222.0281,0.0625,0.8274,0.1101,0,832.6624849,0.1111,0.75,0.1389,0,1015.367,0.9971,0.0029,0,0,424.47683,1,0,0,0,554.177297,0.99,1.04,0.11,1
30490,OFCOM,Cable,Cable,30+,V 200,3,Urban,South East,England,190.7725,189.49,214.1579,60.278,182.8301,191.603,205.9785,185.6907,193.0977,190.2186,188.7652,186.2144,184.777,179.6053,12.0876,12.0832,12.2199,11.9535,0.2647,13.4022,0,1.752,0.0721,12.7067,0.0007,172.9251,13.7631,0,2.1294,0.0708,13.1747,0,168.6602,0.0752,0.8162,0.1086,0,852.2722727,0.0952,0.7619,0.1429,0,936.5881042,0.9688,0.0312,0,0,427.33728,1,0,0,0,434.308146,0.3,0.95,0.19,1
32589,SKC,Cable,Cable,30+,V 200,3,Urban,East,England,157.0421,117.17,206.206,54.8569,178.6927,187.4455,179.2784,143.7344,134.8706,118.7183,115.6277,121.2578,162.607,179.9532,12.0683,11.9296,12.2271,11.3687,0.4118,11.1833,0,1.8558,0.3192,10.85,0.0005,358.0879,12.6023,0,2.6497,1.8866,12.9829,0,451.1312,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.27,0.59,0.19,1
34478,OFCOM,Cable,Cable,30+,V 200,3,Urban,South West,England,178.8162,137.63,209.8361,117.2501,205.7309,198.9215,181.6961,167.6087,154.5789,134.7252,140.5313,159.7698,193.2759,205.0624,12.1024,12.1258,12.2328,11.572,0.0588,16.5997,0.001,1.5141,0.4098,15.791,0.0016,192.6926,16.9099,0,1.6998,0.5198,16.3563,0,195.256,0.0677,0.8161,0.1161,0,792.3296707,0.1071,0.7143,0.1786,0,892.2452581,0.9967,0,0,0.0033,429.41095,1,0,0,0,393.248846,0.59,0.69,#NULL!,1
34483,SKC,Cable,Cable,30+,V 200,3,Urban,London,England,205.0035,200.85,209.8549,184.3707,208.1571,208.6822,205.3976,204.29,201.5477,202.2113,199.4829,199.8383,205.2016,208.303,12.0692,11.9892,12.2202,11.5709,0.3529,11.9448,0.0002,2.589,0.125,10.8949,0.001,424.5502,12.133,0,3.3258,0.1684,11.4817,0.0002,448.8954,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.92,1,#NULL!,1
34551,OFCOM,Cable,Cable,30+,V 200,3,Urban,North West,England,166.5732,140.61,207.5238,70.3141,186.0619,179.4636,177.502,139.8426,141.3915,135.5915,145.6266,164.2629,182.8963,183.3361,12.0451,12.0008,12.1965,11.7699,0.1471,13.1529,0,2.0405,0.1671,14.7927,0.0001,186.3737,14.3539,0,2.5623,0.6759,16.0646,0,199.274,0.0774,0.8223,0.1003,0,1010.227438,0.1026,0.7436,0.1538,0,1152.541128,0.9652,0.0348,0,0,398.46947,1,0,0,0,434.947053,0.35,0.7,0.19,1
34561,OFCOM,Cable,Cable,30+,V 200,3,Urban,South East,England,171.9189,145.71,204.6667,74.7285,168.8268,188.3182,188.9704,181.3837,175.7283,152.325,139.0888,151.2015,170.9443,172.5517,9.6331,9.0554,10.5833,8.1224,0.1176,13.9013,0,2.0599,0.1978,12.6932,0.0012,181.9336,14.5925,0,2.7361,0.2828,13.7657,0,190.9174,0.0741,0.8177,0.1083,0,807.4821995,0.1,0.75,0.15,0,867.4563636,0.9768,0.0232,0,0,492.28132,0.975,0.025,0,0,506.08095,0.37,0.73,#NULL!,1
34564,OFCOM,Cable,Cable,30+,V 200,3,Urban,North East,England,204.4684,195.12,209.8824,186.0801,208.8746,207.5378,207.3857,204.671,202.1036,193.965,196.2742,197.4494,206.4072,208.7249,12.0926,12.0948,12.2356,11.8105,0.2353,16.9788,0,2.5655,0.1163,20.5972,0.0021,257.0629,17.6335,0,3.2884,0.1653,21.2999,0,256.2527,0.0714,0.8333,0.0952,0,835.4639749,0.08,0.8,0.12,0,874.3395185,1,0,0,0,459.20413,1,0,0,0,457.318957,0.93,0.98,0.19,1
34568,OFCOM,Cable,Cable,30+,V 200,3,Urban,East Midlands,England,186.4374,188.4,207.7809,91.6708,188.7821,183.9521,189.5555,183.0795,191.035,192.3469,184.4479,194.5615,166.573,197.7976,9.6213,9.1833,12.0361,5.8607,0.2647,15.4946,0.0004,5.2999,0.193,19.2545,0.002,214.922,12.5003,0.0011,4.9384,0.1961,15.7277,0.0001,176.0628,0.0756,0.8207,0.1036,0,989.2729203,0.1,0.775,0.125,0,957.5924222,0.9914,0.0086,0,0,505.45874,1,0,0,0,404.217872,0.46,0.94,#NULL!,1
62470,OFCOM,Cable,Cable,30+,V 200,2,Urban,Wales,Wales,182.4533,178.91,207.1313,98.884,183.3934,182.1369,178.9812,191.4074,184.4933,175.9618,181.8531,184.8022,182.0397,182.2057,12.1116,12.0995,12.2474,11.923,0.2059,18.3728,0.0004,1.2648,0.1483,21.0286,0.0009,249.4891,18.6597,0.0015,1.4525,0.2074,21.3253,0.0057,257.4074,0.0744,0.8182,0.1074,0,1383.513012,0.0976,0.7561,0.1463,0,1531.951551,0.9887,0.0113,0,0,534.32856,1,0,0,0,532.095951,0.49,0.89,#NULL!,1
62508,OFCOM,Cable,Cable,30+,V 200,3,Urban,London,England,170.8907,137.19,208.6451,99.3215,193.3528,188.1905,180.8383,168.1172,154.4007,140.1735,134.2144,149.8677,178.8986,192.1462,11.9039,11.8673,12.2118,11.1563,16.7941,12.5087,0,2.5978,0.1865,10.8762,0.0264,158.6449,13.7371,0,3.8111,0.323,12.0187,0.0179,160.5059,0.0819,0.8099,0.1082,0,832.0827546,0.0976,0.7805,0.122,0,887.5183478,0.9939,0.0061,0,0,367.04075,1,0,0,0,404.398447,0.5,0.69,#NULL!,1
62534,SKC,Cable,Cable,30+,V 200,3,Urban,South East,England,164.6968,149.66,207.7062,54.6086,180.2519,188.1726,172.3113,163.3561,145.7574,146.3468,152.9654,135.7035,153.861,176.2376,12.1,12.0783,12.2258,11.6939,0.0882,15.5669,0.0002,2.586,0.2143,16.1303,0.0001,453.5779,16.1589,0.0027,2.8085,0.4271,16.7781,0,477.9673,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.27,0.75,#NULL!,1
62556,OFCOM,Cable,Cable,30+,V 200,3,Urban,South East,England,157.7248,104.67,207.3719,57.2552,196.1789,185.3981,167.547,147.449,129.5488,100.3078,109.0234,140.2736,174.2484,202.0751,12.0075,12.0215,12.148,11.6552,0,12.7167,0.001,2.6661,0.5031,14.8393,0.0001,178.1937,13.9601,0,2.7907,1.4753,16.1433,0.0007,189.316,0.0773,0.8149,0.1077,0,873.9897513,0.0952,0.7619,0.1429,0,944.4508367,0.9742,0.0258,0,0,492.09012,1,0,0,0,692.654487,0.29,0.52,0.19,1
62588,OFCOM,Cable,Cable,30+,V 200,2,Urban,East,England,171.542,125.78,209.8679,91.8005,209.2245,196.1708,178.962,156.5596,148.3267,124.0704,127.4835,147.9812,188.2829,209.3763,11.9485,11.7206,12.2285,10.7784,0.1765,16.7711,0.0005,2.8446,0.3034,14.4072,0.0021,194.9201,19.0849,0,4.6598,0.5116,16.3354,0.0005,201.6161,0.0765,0.8118,0.1118,0,823.8433189,0.1,0.75,0.15,0,894.8175682,1,0,0,0,491.08272,1,0,0,0,543.149718,0.46,0.63,#NULL!,1
62592,SKC,Cable,Cable,30+,V 200,3,Urban,East,England,176.841,151.55,206.813,85.4676,187.555,192.6967,182.0004,178.9127,162.51,161.4837,141.6243,164.6251,184.0737,186.6221,12.1045,12.091,12.2279,11.958,0.5588,14.2314,0,1.6241,0.2137,14.3878,0.0007,402.8249,14.6392,0,1.9258,0.3191,14.6611,0.0001,415.5381,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.43,0.76,#NULL!,1
62608,SKC,Cable,Cable,30+,V 200,3,Urban,East Midlands,England,201.4964,192.2,209.8856,173.1403,208.7868,208.1527,203.969,201.4136,198.174,194.5075,189.8858,190.6742,200.1322,208.1134,12.0728,12.0113,12.2245,11.8972,0.1471,11.8393,0,1.9738,0.137,15.0446,0.0002,417.6941,12.3315,0,2.434,0.1938,15.3173,0,435.5642,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.87,0.96,0.19,1
62610,OFCOM,Cable,Cable,30+,V 200,3,Urban,East,England,156.1566,109.45,206.3587,63.0732,199.0333,185.5489,168.7929,137.418,132.4012,109.4331,109.4734,122.8905,163.9657,198.9943,10.7942,10.5232,11.1838,10.4714,0.1471,10.224,0,1.901,0.2355,11.9144,0.0006,169.0952,11.3289,0,2.3674,0.3714,12.7407,0,181.7765,0.0769,0.8187,0.1044,0,836.5415196,0.0976,0.7805,0.122,0,899.3258085,0.986,0.014,0,0,395.95416,1,0,0,0,448.130146,0.32,0.55,0.19,1
62612,SKC,Cable,Cable,30+,V 200,3,Urban,East Midlands,England,188.7303,190.09,207.1327,102.0182,184.7962,185.2795,195.303,195.6552,183.7366,192.1037,188.0783,187.0413,187.5206,186.2664,11.7456,11.2432,12.2032,10.2408,0.2059,15.1177,0.0002,2.1837,0.1327,21.245,0.0005,444.0772,16.1898,0,3.0959,0.2268,21.8991,0.0001,481.2379,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.51,0.95,0.19,1
62650,OFCOM,Cable,Cable,30+,V 200,3,Urban,East Midlands,England,179.2933,162.55,207.7716,64.809,188.9009,181.8493,182.6071,177.5367,178.3149,160.607,164.4944,181.8748,181.8813,194.0803,12.1091,12.1007,12.2302,11.6333,1.2353,12.53,0.0025,2.4622,0.1417,15.092,0.0029,183.6875,12.6752,0,2.5867,0.2177,15.4141,0,188.522,0.0728,0.8207,0.1064,0,864.4682234,0.0976,0.7561,0.1463,0,918.508913,0.9746,0.0225,0,0.0028,487.34114,1,0,0,0,383.079692,0.32,0.81,0.19,1
